hum_prot,hum_prot_name,study_name,bacterial_cluster,bacterial_gene_names,phylum,class,order,family,genus,species
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Metakosakonia,s__Kluyvera_intestini
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_cryocrescens
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__Raoultella_ornithinolytica
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_braakii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_europaeus
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_werkmanii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_mirabilis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_vulgaris
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_hauseri
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_B5RCP1,['gltX Xfasm12_2028' 'gltX YPDSF_2092' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Morganella,s__Morganella_morganii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_youngae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_portucalensis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_freundii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_werkmanii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola_CAG_634
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Metakosakonia,s__Kluyvera_intestini
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_O50174,['astD EcE24377A_1968' 'astD CPS_0634' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_cryocrescens
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_freundii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_portucalensis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_youngae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola_CAG_634
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Metakosakonia,s__Kluyvera_intestini
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kosakonia,s__Kosakonia_sp_S29
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_cryocrescens
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__Raoultella_ornithinolytica
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_braakii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_werkmanii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Morganella,s__Morganella_morganii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_mirabilis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_vulgaris
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P07001,['pntA b1603 JW1595' 'A1U5_01956' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Hafniaceae,g__Hafnia,s__Hafnia_paralvei
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_parainfluenzae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_sp_HMSC71H05
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_pittmaniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_haemolyticus
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_youngae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_portucalensis
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_freundii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_werkmanii
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P17844,{'DDX5 G17P1 HELR HLR1'},FranzosaEA_2019,UniRef50_P37430,['nusA c3926' 'nusA Z4530 ECs4050' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
